This design was downloaded from: http://web.maths.unsw.edu.au/~rsw/Sphere/Extremal/New/extremal1.html
                            Catesian Coordinates               		|     Weights
	x		|	y		|	z	    	|	w 
0.00000000000000E+00	0.00000000000000E+00	1.00000000000000E+00	9.19E-03
9.99860175216835E-01	0.00000000000000E+00	-1.67221414704946E-02	8.89E-03
-5.16133734459953E-01	-2.35999836959555E-01	8.23352928644506E-01	7.62E-03
-6.07247371124403E-01	-4.19567260534798E-01	6.74695445478791E-01	8.70E-03
-3.47802043115120E-02	-2.98564245447850E-01	9.53755591715301E-01	9.12E-03
-9.44793269467172E-01	3.11421513356440E-01	1.01893665103950E-01	9.08E-03
8.96664153084099E-01	1.83364887514349E-01	4.02952496705039E-01	8.83E-03
-6.49174658156870E-02	8.53377583129791E-01	5.17235365422382E-01	9.68E-03
-3.03500402601073E-02	5.37154329999485E-01	8.42937779921515E-01	8.93E-03
-2.94724243023771E-01	9.44308234638906E-01	1.46354291249750E-01	8.92E-03
-8.07916348932936E-01	5.51266703066324E-01	-2.08269525416605E-01	1.07E-02
-6.60598570071786E-01	-1.67096584766297E-01	7.31907275943169E-01	8.28E-03
6.87280589716714E-01	2.46076453331232E-01	6.83441124102557E-01	7.81E-03
-2.11940377760737E-01	-9.42355693285544E-01	2.58934400200043E-01	8.92E-03
-6.55231789055718E-02	-9.36471984383213E-01	3.44567751670807E-01	8.84E-03
5.47203312255373E-01	-2.93628522048662E-01	7.83805349622127E-01	1.05E-02
-9.42229105847033E-01	-1.42672625758863E-01	3.03065725468539E-01	8.70E-03
9.67499183337083E-01	-1.26262305361508E-01	2.19096235674812E-01	8.47E-03
2.18172398204168E-01	9.51985025605632E-01	2.14768050893250E-01	8.39E-03
1.10653963889661E-01	4.47246477945677E-01	8.87539457286656E-01	9.15E-03
-3.11471111645899E-01	6.64378253148242E-01	6.79402151419729E-01	8.94E-03
4.75938173659695E-01	-5.03015233362148E-01	7.21428118289755E-01	8.41E-03
-3.62181479501636E-01	7.12700448550073E-01	6.00735088489535E-01	8.86E-03
-7.28491090041146E-01	-4.38656562051602E-01	5.26194975555383E-01	8.35E-03
-7.86104337815194E-01	-4.27406991448631E-01	4.46501101598823E-01	9.28E-03
5.04273950361003E-01	6.21205550555526E-01	5.99842851875649E-01	9.12E-03
5.18167030989431E-01	6.36496674085677E-03	8.55255760105703E-01	8.63E-03
1.40050860176668E-01	2.13093121501726E-01	9.66942127602487E-01	5.78E-03
2.60011922536201E-01	9.57401324664741E-01	1.25604552740842E-01	9.25E-03
3.30101355606255E-02	8.47422882787216E-01	5.29891298927310E-01	8.01E-03
1.25871208446976E-01	-1.18529371948300E-01	9.84940214870750E-01	8.73E-03
-8.54629276122416E-01	3.77354428082143E-01	3.56668523984487E-01	1.01E-02
5.47730461399047E-01	3.06264969894009E-01	7.78584041623900E-01	7.42E-03
8.87020855935961E-01	-3.49848024738117E-01	3.01330982013917E-01	8.26E-03
-3.70581677975055E-01	-7.51742877925844E-01	5.45483148627856E-01	1.08E-02
-1.96547149611864E-01	-3.81318453648883E-01	9.03308062006686E-01	8.61E-03
-1.94442238245224E-01	2.90554420599051E-01	9.36893987949830E-01	8.40E-03
2.35753105266944E-01	8.18806589110235E-01	5.23427399919658E-01	8.64E-03
-7.21184172383095E-01	3.68917422647407E-01	5.86338916302937E-01	8.35E-03
3.44998594451240E-01	-6.13238206928299E-01	7.10573621372220E-01	8.61E-03
-3.21802450702253E-01	1.30420496169602E-01	9.37781252158998E-01	9.12E-03
-6.94032153906979E-01	3.33922781452518E-02	7.19169190874795E-01	8.98E-03
-3.70169309863479E-01	-5.25342240746714E-01	7.66152864722449E-01	9.81E-03
5.99743524425590E-01	7.42100086303695E-01	2.99324517568506E-01	8.18E-03
-6.67943620217946E-01	-3.34095038012098E-01	6.65005132149999E-01	9.02E-03
4.03352470530435E-01	1.28193314658604E-01	9.06020561904548E-01	8.91E-03
6.74390613865337E-02	-4.30317352079202E-01	9.00154958603710E-01	1.02E-02
6.03282831761282E-01	6.98261728654505E-01	3.85331523753910E-01	9.05E-03
-1.61356719421412E-01	7.28845878128821E-01	6.65392887722875E-01	9.02E-03
9.96009373859984E-01	2.29177924801603E-02	8.62560257076420E-02	8.38E-03
-7.25251299410954E-01	6.25910248601674E-01	2.86787226699713E-01	8.61E-03
-2.59199647405535E-01	6.58633084381035E-02	9.63575408251182E-01	8.41E-03
8.55996313313507E-01	3.46988127494842E-01	3.83235633744183E-01	8.08E-03
-9.51239249732620E-01	-3.04364659473932E-01	5.00604018305839E-02	9.75E-03
-3.64963531632113E-01	-2.65314096854614E-01	8.92418091809459E-01	9.82E-03
7.55979085920467E-01	4.22735545042154E-01	4.99790236608086E-01	8.11E-03
-6.59468183989483E-01	-5.84409425578661E-01	4.72829078632471E-01	8.18E-03
4.58275780668418E-01	5.79823303383035E-01	6.73638067293361E-01	8.20E-03
-7.91639853180763E-01	-6.06301174261941E-01	7.55329659455397E-02	9.36E-03
-1.20927241159431E-02	9.65245228226506E-01	2.61065921578085E-01	1.01E-02
-4.51651411697785E-01	4.70397704912234E-01	7.58114108511838E-01	9.44E-03
4.60349560103383E-02	-7.62645977092174E-01	6.45175864745612E-01	8.18E-03
-9.73977148945889E-01	-8.32604871906465E-02	-2.10798967274540E-01	8.45E-03
4.74791287198395E-01	-7.39904821277528E-01	4.76564884407945E-01	9.05E-03
6.74414469289562E-01	-1.84998552747430E-01	7.14801132549630E-01	8.70E-03
-7.72489009211373E-01	5.99626895549141E-01	2.09065340938498E-01	8.79E-03
7.08899303223816E-01	-2.70126137184061E-01	6.51531770444700E-01	8.59E-03
-6.31795072371051E-01	1.83579860131409E-01	7.53082612654010E-01	8.34E-03
6.36379887115686E-01	-6.63576471022505E-01	3.93302563403729E-01	7.83E-03
3.76229460439762E-01	7.29862351968732E-01	5.70747177194837E-01	8.80E-03
-4.68861491533191E-02	3.84326711869077E-01	9.22005784993497E-01	8.69E-03
1.82101090503454E-01	8.72462182725557E-01	4.53485316797808E-01	7.98E-03
-2.95956315441896E-01	-9.26626714760922E-01	2.31889609170907E-01	8.11E-03
-1.51139255289513E-01	8.29784543254645E-01	5.37228570802232E-01	7.45E-03
1.79133032573738E-01	6.59680093951647E-01	7.29885970741239E-01	7.85E-03
2.33804305778063E-01	-8.49632644328338E-01	4.72715470755159E-01	8.56E-03
1.98605014298439E-01	-6.98099387330714E-01	6.87905003400904E-01	8.59E-03
6.47105424960798E-01	-5.51696731080441E-01	5.26198903363984E-01	8.01E-03
6.78701359169487E-01	-1.91461128173956E-02	7.34164757684181E-01	9.28E-03
4.85534983901469E-01	9.90007304070576E-02	8.68593480741519E-01	8.63E-03
-8.51997206678725E-01	4.92222807975521E-02	5.21227327453900E-01	8.86E-03
-8.30784061150908E-01	-5.14485461520154E-01	2.12373617999027E-01	7.99E-03
-5.57102369616684E-01	4.77241306287194E-02	8.29071382405163E-01	8.54E-03
4.19674140772924E-01	7.62159909836573E-01	4.92935987126538E-01	9.23E-03
-2.92786799989206E-01	-5.83318193453493E-01	7.57638287666504E-01	8.31E-03
-9.65414827668084E-02	2.94666962006247E-01	9.50710851735265E-01	9.48E-03
5.99893739835224E-02	1.72028672287561E-01	9.83263652801243E-01	1.03E-02
-1.15508690951328E-01	-3.43372844639743E-01	9.32069113252188E-01	8.39E-03
-9.08912949129368E-01	4.03379913748304E-01	1.05649875008753E-01	8.29E-03
-4.12514066117706E-01	3.58836583543950E-01	8.37298305005773E-01	8.84E-03
-5.36626033434570E-01	4.31779667411687E-01	7.24981943947662E-01	7.96E-03
4.82420800091534E-01	-6.31948912740389E-01	6.06556463427175E-01	8.85E-03
3.80317315970019E-01	-3.95150306918368E-01	8.36190752230422E-01	7.93E-03
-7.60416136108056E-01	-2.83293693414589E-01	5.84390266190337E-01	7.98E-03
7.12882843281268E-01	-9.91299058966898E-02	6.94241538307906E-01	8.64E-03
-1.77797894606320E-01	1.77871877863726E-02	9.83906258047082E-01	8.96E-03
-9.61600463295926E-01	7.91694195701898E-02	2.62786514102187E-01	1.01E-02
-9.54791723833814E-01	-3.81030315615262E-02	2.94823545674824E-01	8.85E-03
7.79860619562972E-01	6.09947187260832E-01	-1.40647939222212E-01	9.99E-03
-5.33130324475111E-01	8.45853269599360E-01	-1.74442951458077E-02	9.16E-03
6.61568583513260E-01	7.38567297875653E-01	-1.29789659899829E-01	9.02E-03
-1.06824971342463E-01	7.89066134079044E-01	6.04948809030345E-01	7.83E-03
-1.93915593246347E-01	-2.84711845713997E-01	9.38794923082803E-01	9.57E-03
-2.02707045391243E-01	9.75907496788220E-01	8.07119040867066E-02	9.26E-03
1.39728219564233E-01	-9.63881771132366E-01	2.26733226361159E-01	1.01E-02
2.74076112241909E-01	6.39210303823168E-01	7.18534948478258E-01	9.27E-03
-7.55289348369873E-02	9.10529710066811E-01	4.06486195445844E-01	8.73E-03
4.68694586333465E-01	-2.52286458357354E-01	8.46567733658213E-01	9.02E-03
-9.99132722258722E-01	-1.90566067530082E-02	-3.70222777653594E-02	8.64E-03
-1.01106158297851E-01	1.41328112520125E-01	9.84786225211212E-01	8.07E-03
3.02897137140876E-01	-1.87119697984721E-01	9.34472869021871E-01	8.49E-03
-9.52439816325040E-01	2.47303084795911E-01	1.78043760152243E-01	8.20E-03
6.04279076700865E-01	1.48457445760525E-01	7.82820020349384E-01	6.65E-03
-4.51925699939047E-01	-5.47624051618246E-01	7.04181127142596E-01	7.73E-03
-2.94758598980971E-01	-6.64634598540370E-01	6.86569893564999E-01	9.65E-03
4.68096260749434E-01	2.79681927127445E-01	8.38250505702606E-01	9.33E-03
3.19117413955523E-01	1.62162287710594E-01	9.33738436905542E-01	8.52E-03
-1.32779712463301E-01	-8.90049753517295E-01	4.36097448080088E-01	9.22E-03
-3.02450983339509E-01	3.03105150724877E-01	9.03687263538118E-01	9.13E-03
-2.44558111516259E-01	-9.69196757449266E-01	-2.91371831416317E-02	7.93E-03
7.14762798256907E-02	9.51075075775851E-01	3.00578345294931E-01	7.65E-03
-2.07426224686558E-01	-5.61710340842315E-01	8.00909392068223E-01	9.72E-03
-2.22291547744763E-01	9.74964593828415E-01	-5.52345745259997E-03	7.60E-03
6.32787963241425E-01	-7.39530465482058E-01	2.29508353226320E-01	9.92E-03
2.89861571060246E-01	-6.87182631055524E-01	6.66153361620350E-01	9.27E-03
7.48030772990413E-01	-4.08973853501339E-01	5.22676142378460E-01	6.90E-03
3.86570980552002E-01	-1.32128218679164E-01	9.12745863219184E-01	8.86E-03
4.47130225849468E-01	-8.31308301135750E-01	3.30153100234718E-01	8.09E-03
9.11319930294900E-01	-1.56985145645761E-01	3.80593810635271E-01	8.50E-03
-3.35972698843837E-01	2.74280577476023E-02	9.41472276426545E-01	8.51E-03
-8.03000161143777E-01	1.18716414318505E-02	5.95860558631615E-01	8.67E-03
2.66839579599502E-01	-8.15247636887730E-04	9.63740615586191E-01	8.77E-03
6.35426982192772E-01	4.02744703156247E-01	6.58808966530489E-01	8.04E-03
7.08480597973110E-01	6.77986843935355E-01	-1.95931318951921E-01	8.54E-03
7.30939732731658E-01	6.41553225052991E-01	2.32672659627808E-01	6.47E-03
2.28904436850813E-01	7.14191555559360E-01	6.61462909585800E-01	8.85E-03
1.87897919422192E-01	9.33831226626920E-01	-3.04390558416767E-01	8.27E-03
6.01044551075117E-01	2.84237569880864E-01	-7.46963487388193E-01	8.32E-03
4.58480549744366E-01	8.52632561272446E-01	2.50625818630265E-01	5.77E-03
-1.91945805070655E-01	1.22018981088038E-01	9.73790622346515E-01	8.99E-03
-6.54984419637549E-01	7.04910411837592E-01	2.72207129434587E-01	8.37E-03
-2.88628290477072E-01	4.77199040186294E-01	8.30045050573498E-01	9.36E-03
-6.68574621632098E-01	6.53671051153507E-01	3.54573169026316E-01	8.79E-03
-9.15562591844233E-01	2.88064504197923E-01	2.80649214922603E-01	1.03E-02
4.27376335597223E-01	2.51350224229490E-02	9.03724348692280E-01	8.42E-03
5.83404189796456E-01	8.04274470171151E-01	1.13058073390860E-01	8.79E-03
5.15365379253928E-01	8.37730095575816E-01	1.80573566263135E-01	9.57E-03
1.70055831181160E-01	3.57277925585317E-02	9.84786544952853E-01	8.96E-03
6.41971892943371E-01	6.43257885134138E-02	7.64025052994227E-01	8.79E-03
-5.27496853969334E-01	-3.18506109912012E-01	7.87591853056627E-01	8.94E-03
4.96817137067419E-01	4.89928606076518E-01	7.16339788971722E-01	9.71E-03
8.14538205856015E-01	3.42950720035833E-01	4.67880663019713E-01	9.29E-03
-3.83878240224677E-01	-8.95343417986116E-01	2.25826616126053E-01	9.45E-03
2.72326672472431E-01	-9.57877097330096E-01	-9.11572809519962E-02	9.23E-03
-6.03261386379725E-01	-5.00981385072195E-01	6.20558902534123E-01	7.87E-03
-5.99144729679362E-01	-7.48728287200832E-01	2.83604557161465E-01	8.44E-03
8.99396114962308E-01	-2.63745243520461E-01	3.48604467715257E-01	9.45E-03
7.28722690871253E-01	5.73257410423592E-01	3.74618714433482E-01	8.53E-03
-3.49304781004058E-02	-4.88616710714216E-01	8.71799043192005E-01	7.91E-03
5.61135245884113E-02	3.65906562385314E-01	9.28958373643096E-01	9.43E-03
2.95628901876639E-01	-9.09556647857346E-01	2.92079195961846E-01	8.23E-03
1.53264814143766E-01	-6.35065008893415E-01	7.57101268804037E-01	8.79E-03
-5.65843578131777E-01	1.54334943029323E-01	8.09939362203839E-01	8.82E-03
4.37958856067801E-01	-4.45327546983820E-01	7.80945206969833E-01	8.92E-03
-5.29989840634154E-01	8.25387437288906E-01	1.94541376550684E-01	9.29E-03
-3.51913183014637E-01	5.96944388182917E-01	7.20981628779422E-01	7.68E-03
5.39505494493597E-01	2.04414432922812E-01	8.16791626440956E-01	1.05E-02
5.48701516924480E-01	-9.28181656321350E-02	8.30849826053697E-01	9.67E-03
-5.76352362379920E-01	3.49220230802132E-01	7.38825544210261E-01	9.28E-03
5.36310068939024E-01	-1.91197700934776E-01	8.22079648885601E-01	8.05E-03
-6.10738385022191E-01	-7.85969546889341E-01	9.61795010542746E-02	8.23E-03
3.16315600947147E-01	5.61717579528445E-01	7.64472237197760E-01	7.76E-03
9.44482712624093E-01	2.96883143099494E-01	1.40757965663045E-01	7.72E-03
1.85224497103497E-01	2.87550420399062E-01	9.39684330720204E-01	9.53E-03
-1.06249437357447E-01	-1.37649531003044E-01	9.84765791280275E-01	8.94E-03
1.04519516464827E-01	-5.73829985145008E-01	8.12277550364675E-01	8.36E-03
-1.75745198426184E-01	5.99556661549954E-01	7.80797947500641E-01	8.58E-03
-3.24806756705316E-02	-3.99890438138555E-01	9.15987250562659E-01	9.12E-03
-4.58111395553816E-01	6.77477450521863E-01	5.75463511700029E-01	1.03E-02
1.38403281866131E-01	-4.94433883821704E-01	8.58125670340696E-01	8.52E-03
3.05512699124350E-01	-2.93636953546164E-01	9.05781060845214E-01	8.97E-03
